HHID2,IndID,Age,Relat,Gender,CLic,MLic,Educ,EmpStat,profDrvr,EmpPark,study,device,WF2,Source2,Version
262021030,3,14,4,1,99,99,9,8,--,9,99,5,137.309708,3,1.06
262021030,4,8,4,1,99,99,9,99,--,9,99,5,92.953224,3,1.06
262021040,1,48,3,1,1,2,3,1,--,1,2,1,93.169647,3,1.06
262021040,2,48,3,2,1,2,6,8,--,9,2,1,85.195984,3,1.06
262021040,3,15,4,2,99,99,1,8,--,9,99,1,129.592255,3,1.06
262021040,4,10,4,2,99,99,9,99,--,9,99,5,70.726082,3,1.06
262021050,1,35,3,2,1,2,3,2,--,3,2,1,81.912247,3,1.06
262021050,2,4,4,1,99,99,9,99,--,9,99,5,81.438545,3,1.06
262021050,3,2,4,1,99,99,9,99,--,9,99,5,81.438545,3,1.06
262021080,1,49,3,1,1,1,5,1,--,1,2,1,507.650208,3,1.06
262021080,2,47,3,2,1,2,5,1,--,1,2,1,183.277527,3,1.06
262021080,3,19,4,1,1,2,3,8,--,9,1,1,310.684601,3,1.06
262021080,4,16,4,1,99,2,1,8,--,9,1,1,310.684601,3,1.06
262021080,5,12,4,2,99,99,9,99,--,9,99,5,428.967865,3,1.06
262021090,1,34,2,2,1,2,5,1,--,1,2,1,61.245514,3,1.06
262021090,2,33,2,1,1,2,5,1,--,1,2,1,79.965393,3,1.06
262021100,1,52,3,2,1,2,4,1,--,1,2,1,81.797279,3,1.06
262021100,2,16,4,2,99,2,1,8,--,9,1,1,124.111542,3,1.06
262021100,3,15,4,1,99,99,1,8,--,9,99,1,93.496971,3,1.06
262021100,4,14,4,1,99,99,9,8,--,9,99,5,138.596222,3,1.06
262021130,1,69,2,1,2,2,2,1,--,3,2,1,78.210243,3,1.06
262021130,2,65,2,2,1,2,2,2,--,4,2,1,71.841515,3,1.06
262022030,1,62,3,2,1,2,4,8,--,9,2,1,73.316948,3,1.06
262022030,2,84,5,2,2,2,1,8,--,9,2,1,188.965698,3,1.06
262022030,3,39,4,1,1,2,4,1,--,9,1,1,68.274323,3,1.06
262022030,4,34,4,1,1,1,3,1,--,9,2,1,70.068703,3,1.06
262022030,5,31,4,1,2,2,2,8,--,9,2,1,70.068703,3,1.06
262022050,1,74,3,1,1,2,4,8,--,9,2,1,211.076767,3,1.06
262022050,2,86,3,1,2,2,4,8,--,9,2,1,40.819168,3,1.06
262022050,3,30,4,1,2,2,2,8,--,9,2,1,79.965393,3,1.06
262022060,1,20,4,2,1,2,3,1,--,9,2,1,154.341034,3,1.06
262022060,2,15,6,2,99,99,1,8,--,9,99,1,124.111542,3,1.06
262022060,3,22,6,2,1,2,3,1,--,9,2,1,154.341034,3,1.06
262022060,4,9,6,2,99,99,9,99,--,9,99,1,74.819244,3,1.06
262022060,6,51,3,1,1,2,4,1,--,9,2,1,72.236237,3,1.06
262022060,7,43,3,2,1,2,4,1,--,9,2,1,98.808678,3,1.06
262022070,1,45,3,2,1,2,6,1,--,9,2,1,85.195984,3,1.06
262022070,2,46,3,1,1,2,5,1,--,9,2,1,93.169647,3,1.06
262022070,3,16,4,1,99,2,1,8,--,9,1,1,97.625755,3,1.06
262022070,4,14,4,2,99,99,9,8,--,9,99,1,70.726082,3,1.06
262022070,5,9,4,2,99,99,9,99,--,9,99,1,78.12323,3,1.06
262022080,1,86,1,2,2,2,4,8,--,9,2,1,124.912567,3,1.06
262022090,1,70,3,1,2,2,4,8,--,9,2,1,50.435268,3,1.06
262022090,2,64,3,2,1,2,4,1,--,1,2,1,70.216232,3,1.06
262022090,3,39,4,1,2,2,4,8,--,9,2,1,65.386871,3,1.06
262022090,4,25,4,2,2,2,4,1,--,9,2,1,114.810287,3,1.06
262022100,1,66,3,1,1,2,5,1,--,9,2,1,78.210243,3,1.06
262022100,2,56,3,1,1,2,5,1,--,1,2,1,79.247185,3,1.06
262022100,3,16,4,1,99,2,1,8,--,9,1,1,97.625755,3,1.06
262022100,4,16,4,1,99,2,1,8,--,9,1,1,97.625755,3,1.06
262022110,1,62,3,2,1,2,5,1,--,9,2,1,73.316948,3,1.06
262022110,2,63,3,1,1,2,4,1,--,9,2,1,96.285843,3,1.06
262022110,3,27,4,1,1,2,9,1,--,9,9,9,96.310226,3,1.06
262022120,1,40,3,1,1,2,6,1,--,1,2,1,139.078262,3,1.06
262022120,2,37,3,2,1,2,5,1,--,1,2,1,85.529449,3,1.06
262022120,3,5,4,2,99,99,9,99,--,9,99,1,78.12323,3,1.06
262022120,4,1,4,2,99,99,9,99,--,9,99,1,80.124794,3,1.06
262022130,1,39,3,2,1,2,4,8,--,9,2,1,81.912247,3,1.06
262022130,2,18,4,1,2,1,2,8,--,9,2,1,93.496971,3,1.06
262022130,3,65,5,2,1,2,4,8,--,9,2,1,68.8032,3,1.06
262022140,1,72,2,1,1,2,4,8,--,9,2,1,50.435268,3,1.06
262022140,2,70,2,2,2,2,2,8,--,9,2,1,90.755753,3,1.06
262023010,1,58,3,2,2,2,3,1,--,9,2,1,268.873413,3,1.06
262023010,2,58,3,1,1,2,3,1,--,1,2,1,330.038086,3,1.06
262023010,3,25,4,2,1,1,3,8,--,9,1,1,219.072876,3,1.06
262023010,4,24,4,2,1,2,3,1,--,9,2,1,344.308167,3,1.06
262023010,5,23,4,2,1,2,3,1,--,9,2,1,344.308167,3,1.06
262023040,1,68,2,2,1,2,4,8,--,9,2,1,89.188942,3,1.06
262023040,2,82,2,1,1,1,4,8,--,9,2,1,40.819168,3,1.06
262023050,1,59,3,1,1,2,4,9,--,9,2,1,75.895668,3,1.06
262023050,2,56,3,2,2,2,4,8,--,9,2,1,63.894558,3,1.06
262023050,3,25,4,1,1,2,4,1,--,9,2,1,92.237076,3,1.06
262023060,1,41,3,2,1,2,5,1,--,9,2,1,98.808678,3,1.06
262023060,2,46,3,1,1,2,5,1,--,9,2,1,89.229324,3,1.06
262023060,3,11,4,1,99,99,9,99,--,9,99,1,138.596222,3,1.06
262023060,4,7,4,1,99,99,9,99,--,9,99,1,195.875122,3,1.06
262023070,1,55,3,2,1,2,4,1,--,9,1,1,85.32196,3,1.06
262023070,2,59,3,1,1,2,5,1,--,1,2,1,104.73143,3,1.06
262023070,3,26,4,1,1,2,3,8,--,9,1,1,91.745476,3,1.06
262023070,4,26,4,2,1,2,6,1,--,9,1,1,69.518684,3,1.06
262023070,5,22,4,1,2,2,5,8,--,9,2,1,103.954239,3,1.06
262023070,6,18,4,2,1,2,3,1,--,9,2,1,131.227234,3,1.06
262023080,1,61,3,2,2,2,4,8,--,9,2,1,73.316948,3,1.06
262023080,2,30,4,2,1,2,3,1,--,9,1,1,74.269867,3,1.06
262023080,3,27,4,1,1,2,4,1,--,9,2,1,96.310226,3,1.06
262023090,1,80,3,2,2,2,3,8,--,9,2,1,188.965698,3,1.06
262023090,2,50,4,1,1,1,3,1,--,9,2,1,75.426155,3,1.06
262023100,1,35,3,2,1,2,5,8,--,9,2,1,118.401497,3,1.06
262023100,2,32,3,1,1,2,5,1,--,9,2,1,106.805229,3,1.06
262023100,3,3,4,2,99,99,9,99,--,9,99,1,319.241486,3,1.06
262023100,4,1,4,2,99,99,9,99,--,9,99,1,319.241486,3,1.06
262023110,1,38,3,1,1,2,4,1,--,1,2,1,68.274323,3,1.06
262023110,2,40,3,2,1,2,4,8,--,9,2,1,103.17202,3,1.06
262023110,3,7,4,1,99,99,9,99,--,9,99,1,204.524872,3,1.06
262023110,4,5,4,1,99,99,9,99,--,9,99,1,204.524872,3,1.06
262023110,5,3,4,2,99,99,9,99,--,9,99,1,80.124794,3,1.06
262023110,6,1,4,1,99,99,9,99,--,9,99,1,85.034836,3,1.06
262023120,1,52,2,1,1,2,4,1,--,9,2,1,141.501953,3,1.06
262023120,2,47,2,2,1,2,4,1,--,9,2,1,58.159702,3,1.06
262023150,1,33,3,2,1,2,5,8,--,9,2,1,71.128853,3,1.06
262023150,2,36,3,1,1,2,5,1,--,9,2,1,65.386871,3,1.06
262023150,3,3,4,2,99,99,9,99,--,9,99,1,76.73616,3,1.06
262023150,4,1,4,2,99,99,9,99,--,9,99,1,76.73616,3,1.06
272001010,1,31,3,1,2,2,1,1,--,3,2,1,57.339561,3,1.06
272001010,2,10,4,2,99,99,9,99,--,9,99,1,67.776855,3,1.06
272001010,3,8,4,1,99,99,9,99,--,9,99,1,69.449837,3,1.06
272001010,4,5,4,2,99,99,9,99,--,9,99,1,72.119797,3,1.06
272001020,1,49,3,1,1,2,1,1,--,4,2,5,99.713264,3,1.06
272001020,2,42,3,2,1,2,3,8,--,9,2,1,53.876942,3,1.06
272001020,3,20,4,2,1,2,3,8,--,9,1,1,40.463692,3,1.06
272001020,4,19,4,1,1,2,4,1,--,4,2,5,84.367111,3,1.06
272001020,5,17,4,1,1,2,1,8,--,9,1,5,84.367111,3,1.06
272001020,6,10,4,2,99,99,9,99,--,9,99,1,67.776855,3,1.06
272001020,7,9,4,2,99,99,9,99,--,9,99,1,72.119797,3,1.06
272001030,1,34,3,2,1,2,3,1,--,1,2,1,77.272919,3,1.06
272001030,2,40,3,1,1,2,3,1,--,1,2,1,80.263115,3,1.06
272001030,3,9,4,1,99,99,9,99,--,9,99,1,69.449837,3,1.06
272001030,4,2,4,2,99,99,9,99,--,9,99,1,56.099068,3,1.06
272001030,5,2,4,2,99,99,9,99,--,9,99,1,56.099068,3,1.06
272001040,1,78,1,2,2,2,1,8,--,9,2,1,132.528168,3,1.06
272001050,1,66,2,1,1,2,2,2,--,1,2,1,114.367836,3,1.06
272001050,2,62,2,2,2,2,1,8,--,9,2,1,159.668976,3,1.06
272001060,1,47,3,1,2,2,1,8,--,9,2,1,99.713264,3,1.06
272001060,2,44,3,2,1,2,5,2,--,1,2,1,53.876942,3,1.06
272001060,3,12,4,1,99,99,9,99,--,9,99,1,90.771919,3,1.06
272001060,4,11,4,2,99,99,9,99,--,9,99,1,67.776855,3,1.06
272001060,5,9,4,1,99,99,9,99,--,9,99,1,69.449837,3,1.06
272001070,1,37,3,1,1,2,1,1,--,5,2,1,58.535763,3,1.06
272001070,2,32,3,2,1,2,1,8,--,9,2,1,77.272919,3,1.06
272001070,3,7,4,1,99,99,9,99,--,9,99,1,69.449837,3,1.06
272001070,4,5,4,2,99,99,9,99,--,9,99,4,72.119797,3,1.06
272001070,5,4,4,1,99,99,9,99,--,9,99,4,48.430019,3,1.06
272001070,6,3,4,1,99,99,9,99,--,9,99,4,48.430019,3,1.06
272001080,1,26,2,1,1,2,3,1,--,1,2,1,34.338806,3,1.06
272001080,2,25,2,2,2,2,3,8,--,9,2,1,31.629057,3,1.06
272001090,1,39,3,1,2,2,1,2,--,3,2,1,58.535763,3,1.06
272001090,2,42,3,2,2,2,1,8,--,9,2,1,53.876942,3,1.06
272001090,3,14,4,2,99,99,9,8,--,9,99,1,67.776855,3,1.06
272001090,4,12,4,1,99,99,9,99,--,9,99,1,90.771919,3,1.06
272001090,5,11,4,1,99,99,9,99,--,9,99,1,90.771919,3,1.06
272001090,6,6,4,2,99,99,9,99,--,9,99,1,72.119797,3,1.06
272001100,1,48,3,1,1,2,2,1,--,1,2,1,99.713264,3,1.06
272001100,2,38,3,2,1,2,5,1,--,1,2,1,119.171669,3,1.06
272001100,3,20,4,2,1,2,2,8,--,9,1,1,40.463692,3,1.06
272001100,4,16,4,1,99,2,1,8,--,9,1,1,84.367111,3,1.06
272001100,5,12,4,1,99,99,9,99,--,9,99,1,90.771919,3,1.06
272001110,1,28,2,1,1,2,4,1,--,1,2,1,34.338806,3,1.06
272001110,2,24,2,2,1,2,3,1,--,5,1,1,40.463692,3,1.06
272001120,1,58,3,1,2,2,2,1,--,3,2,1,76.805969,3,1.06
272001120,2,52,3,2,1,2,2,2,--,4,2,1,92.912987,3,1.06
272001120,3,25,4,1,1,1,1,1,--,1,2,1,34.338806,3,1.06
272001130,1,57,3,1,1,2,5,8,--,9,2,1,76.805969,3,1.06
272001130,2,56,3,2,1,2,5,8,--,9,2,1,112.517281,3,1.06
272001130,3,23,4,1,1,2,3,1,--,1,1,1,72.936882,3,1.06
272001130,4,17,4,2,2,2,1,8,--,9,1,1,130.52916,3,1.06
272001140,1,55,3,2,1,2,5,1,--,1,2,1,112.517281,3,1.06
272001140,2,60,3,1,1,2,3,2,--,5,2,1,104.507767,3,1.06
272001140,3,20,4,1,1,2,3,8,--,9,2,1,72.936882,3,1.06
272001150,1,49,3,2,1,2,5,1,--,1,1,1,126.034187,3,1.06
272001150,2,57,3,1,1,2,5,1,--,1,2,1,76.805969,3,1.06
272001150,3,24,4,2,1,2,3,2,--,1,1,1,40.463692,3,1.06
272001150,4,17,4,1,2,2,1,8,--,9,1,1,84.367111,3,1.06
272002010,1,27,2,1,1,1,3,1,--,1,2,1,34.338806,3,1.06
272002010,2,24,2,2,1,2,5,8,--,9,1,1,40.463692,3,1.06
272002020,1,57,3,1,1,2,1,1,--,1,2,1,76.805969,3,1.06
272002020,2,54,3,2,2,2,3,8,--,9,2,1,92.912987,3,1.06
272002020,3,22,4,1,1,2,5,1,--,5,2,1,72.936882,3,1.06
272002030,1,38,3,1,1,2,6,1,--,1,2,1,58.535763,3,1.06
272002030,2,38,3,2,1,2,6,1,--,1,1,1,119.171669,3,1.06
272002030,3,12,4,2,99,99,9,99,--,9,99,1,67.776855,3,1.06
272002030,4,11,4,1,99,99,9,99,--,9,99,1,90.771919,3,1.06
272002030,5,6,4,2,99,99,9,99,--,9,99,1,72.119797,3,1.06
272002040,1,57,3,1,1,2,1,1,--,4,2,1,154.569031,3,1.06
272002040,2,50,3,2,1,2,3,2,--,1,2,1,186.983765,3,1.06
272002040,3,25,4,2,1,2,5,1,--,4,2,1,63.652245,3,1.06
272002040,4,18,4,2,1,2,3,8,--,9,2,1,262.684845,3,1.06
272002040,5,13,4,1,99,99,9,8,--,9,99,1,182.674942,3,1.06
272002060,1,75,3,1,1,2,1,8,--,9,2,1,349.5,3,1.06
272002060,2,64,3,2,2,2,4,8,--,9,2,1,159.668976,3,1.06
272002060,3,23,4,1,1,2,5,8,--,9,1,1,72.936882,3,1.06
272002070,1,57,3,1,1,2,1,8,--,9,2,1,76.805969,3,1.06
272002070,2,43,3,2,2,2,4,2,--,3,2,1,53.876942,3,1.06
272002070,3,15,4,1,99,99,8,8,--,9,99,1,84.367111,3,1.06
272002070,4,13,4,2,99,99,9,8,--,9,99,1,67.776855,3,1.06
272002070,5,12,4,1,99,99,9,99,--,9,99,1,90.771919,3,1.06
272002070,6,11,4,1,99,99,9,99,--,9,99,1,90.771919,3,1.06
272002070,7,9,4,1,99,99,9,99,--,9,99,1,69.449837,3,1.06
272002070,8,7,4,2,99,99,9,99,--,9,99,1,72.119797,3,1.06
272002080,1,54,3,1,1,2,5,1,--,1,2,1,138.203568,3,1.06
272002080,2,27,4,1,1,1,3,1,--,4,2,1,69.105507,3,1.06
272002080,3,24,4,2,1,2,5,1,--,1,2,1,81.431602,3,1.06
272002090,1,69,2,1,1,2,5,8,--,9,2,5,114.367836,3,1.06
272002090,2,67,2,2,2,2,1,8,--,9,2,5,467.5,3,1.06
272002100,1,50,3,1,1,2,1,1,--,1,2,1,68.673904,3,1.06
272002100,2,45,3,2,1,2,1,2,--,1,2,1,126.034187,3,1.06
272002100,3,16,4,1,2,2,9,8,--,9,1,1,84.367111,3,1.06
272002110,1,55,3,1,1,2,5,8,--,9,2,1,76.805969,3,1.06
272002110,2,54,3,2,1,2,3,8,--,9,2,1,92.912987,3,1.06
272002110,3,28,4,1,1,2,5,1,--,1,2,1,34.338806,3,1.06
272002110,4,27,4,2,1,2,5,1,--,1,2,1,31.629057,3,1.06
272002110,5,25,4,1,1,2,5,1,--,1,2,1,34.338806,3,1.06
272002110,6,20,4,1,1,2,3,1,--,4,2,1,72.936882,3,1.06
272002120,1,61,3,1,1,2,5,8,--,9,2,1,104.507767,3,1.06
272002120,2,57,3,2,1,2,5,8,--,9,2,1,112.517281,3,1.06
272002120,3,24,4,1,1,2,5,8,--,9,1,1,72.936882,3,1.06
272002120,4,24,4,2,1,2,5,2,--,1,2,1,40.463692,3,1.06
272002140,1,64,3,1,1,2,1,8,--,9,2,1,104.507767,3,1.06
272002140,2,24,4,2,1,2,3,1,--,1,2,1,40.463692,3,1.06
272002150,1,32,2,1,1,2,5,1,--,4,2,1,57.339561,3,1.06
272002150,2,29,2,2,1,2,5,1,--,4,2,1,31.629057,3,1.06
272003010,1,27,2,1,1,2,5,1,--,1,2,1,34.338806,3,1.06
272003010,2,24,2,2,1,2,3,8,--,9,1,1,40.463692,3,1.06
272003020,1,55,3,1,1,2,4,1,--,4,2,1,76.805969,3,1.06
272003020,2,55,3,2,1,2,1,8,--,9,2,1,112.517281,3,1.06
272003020,3,30,4,1,1,2,5,1,--,4,2,1,57.339561,3,1.06
272003030,1,30,2,1,1,2,5,1,--,1,2,1,57.339561,3,1.06
272003030,2,25,2,2,1,2,5,1,--,1,2,1,31.629057,3,1.06
272003040,1,28,2,1,1,2,3,1,--,1,2,1,34.338806,3,1.06
272003040,2,25,2,2,1,2,5,8,--,9,2,1,31.629057,3,1.06
272003050,1,29,2,1,1,2,5,1,--,1,2,1,34.338806,3,1.06
272003050,2,26,2,2,1,2,3,8,--,9,2,1,31.629057,3,1.06
272003070,1,53,3,1,1,2,7,1,--,1,1,1,68.673904,3,1.06
272003070,2,47,3,2,1,2,5,1,--,1,2,1,126.034187,3,1.06
272003070,3,27,4,2,1,2,6,1,--,1,1,1,31.629057,3,1.06
272003070,4,18,4,1,2,2,8,8,--,9,1,1,84.367111,3,1.06
272003080,1,52,3,2,1,2,5,1,--,1,2,1,92.912987,3,1.06
272003080,2,27,4,1,1,2,5,1,--,1,2,1,34.338806,3,1.06
272003080,3,18,4,2,2,2,8,8,--,9,1,1,130.52916,3,1.06
272003090,1,51,3,1,1,2,1,1,--,4,2,1,138.203568,3,1.06
272003090,2,48,3,2,1,2,5,1,--,1,2,1,253.638885,3,1.06
272003090,3,21,4,2,1,2,3,1,--,1,2,1,81.431602,3,1.06
272003090,4,18,4,1,2,2,8,8,--,9,1,1,169.785522,3,1.06
272003100,1,31,2,1,1,2,3,1,--,1,2,1,57.339561,3,1.06
272003100,2,29,2,2,1,2,3,8,--,9,2,1,31.629057,3,1.06
272003110,1,58,3,1,1,2,4,8,--,9,2,1,76.805969,3,1.06
272003110,2,56,3,2,2,2,4,8,--,9,2,1,112.517281,3,1.06
272003110,3,29,4,1,1,2,5,1,--,1,2,1,34.338806,3,1.06
272003110,4,25,4,1,1,2,3,1,--,4,2,1,34.338806,3,1.06
272003120,1,28,2,1,1,2,5,1,--,1,2,1,34.338806,3,1.06
272003120,2,27,2,2,1,2,3,1,--,1,2,1,31.629057,3,1.06
272003130,1,32,2,1,1,2,5,1,--,1,2,1,57.339561,3,1.06
272003130,2,29,2,2,1,2,5,1,--,4,2,1,31.629057,3,1.06
272003140,1,51,3,1,1,2,6,1,--,1,2,1,68.673904,3,1.06
272003140,2,47,3,2,1,2,3,8,--,9,2,1,126.034187,3,1.06
272003140,3,23,4,1,1,2,3,1,--,1,2,1,72.936882,3,1.06
272003150,1,28,2,1,1,2,5,1,--,1,2,1,34.338806,3,1.06
272003150,2,24,2,2,1,2,5,8,--,9,1,1,40.463692,3,1.06
272004030,1,49,3,1,1,2,3,1,--,1,2,1,99.713264,3,1.06
272004030,2,49,3,2,1,2,4,8,--,9,2,1,126.034187,3,1.06
272004030,3,15,4,1,99,99,1,8,--,9,99,1,84.367111,3,1.06
272004040,1,60,3,1,1,2,1,8,--,9,2,1,104.507767,3,1.06
272004040,2,55,3,2,2,2,1,8,--,9,2,1,112.517281,3,1.06
272004040,3,26,4,1,1,2,4,1,--,1,2,1,34.338806,3,1.06
272004040,4,20,4,1,1,2,4,1,--,1,2,1,72.936882,3,1.06
272004070,1,35,3,1,1,2,5,1,--,1,2,1,58.535763,3,1.06
272004070,2,29,3,2,1,2,5,1,--,1,2,1,31.629057,3,1.06
272004070,3,5,4,2,99,99,9,99,--,9,99,5,72.119797,3,1.06
272004070,4,1,4,1,99,99,9,99,--,9,99,5,48.430019,3,1.06
272004100,1,26,4,1,1,2,3,1,--,3,2,1,34.338806,3,1.06
272004100,2,62,3,2,2,2,1,8,--,9,2,1,159.668976,3,1.06
272004130,1,53,3,1,2,2,1,2,--,3,2,1,68.673904,3,1.06
272004130,2,51,3,2,2,2,1,2,--,3,2,1,92.912987,3,1.06
272004150,1,35,2,1,1,2,1,8,--,9,2,1,58.535763,3,1.06
272004150,2,25,2,2,2,2,3,8,--,9,2,1,31.629057,3,1.06
272004150,3,61,5,2,2,2,1,8,--,9,2,1,159.668976,3,1.06
272004150,4,3,4,2,99,99,9,99,--,9,99,5,56.099068,3,1.06
272004150,5,1,4,2,99,99,9,99,--,9,99,5,56.099068,3,1.06
272005010,1,54,3,1,2,2,1,8,--,9,2,1,68.673904,3,1.06
272005010,2,41,3,2,1,2,1,8,--,9,2,1,53.876942,3,1.06
272005010,3,22,4,1,1,1,3,2,--,9,1,5,72.936882,3,1.06
272005010,4,21,4,1,1,2,3,1,--,1,2,1,72.936882,3,1.06
272005010,5,20,4,1,1,2,3,1,--,1,2,1,72.936882,3,1.06
272005010,6,18,4,1,1,2,1,8,--,9,1,1,84.367111,3,1.06
272005010,7,12,4,2,99,99,9,99,--,9,99,1,67.776855,3,1.06
272005021,1,28,4,1,1,2,5,1,--,4,2,1,34.338806,3,1.06
272005021,2,68,3,1,1,2,5,1,--,1,2,1,114.367836,3,1.06
272005021,3,58,3,2,1,2,3,8,--,9,2,1,112.517281,3,1.06
272005031,1,78,2,1,1,2,5,8,--,9,2,1,349.5,3,1.06
272005031,2,68,2,2,2,2,1,8,--,9,2,1,467.5,3,1.06
272005040,1,44,3,1,1,2,4,1,--,1,2,1,80.263115,3,1.06
272005040,2,33,3,2,1,2,6,1,--,1,2,1,77.272919,3,1.06
272005040,3,10,4,2,99,99,9,99,--,9,99,1,67.776855,3,1.06
272005040,4,6,4,1,99,99,9,99,--,9,99,5,69.449837,3,1.06
272005060,1,90,3,2,2,2,1,8,--,9,2,5,132.528168,3,1.06
272005060,2,58,4,2,2,2,1,8,--,9,2,5,112.517281,3,1.06
272005070,1,24,2,1,1,1,3,1,--,5,2,1,72.936882,3,1.06
272005070,2,25,2,2,1,2,3,8,--,9,2,1,31.629057,3,1.06
272005080,1,72,2,1,2,2,1,2,--,3,2,1,343.5,3,1.06
272005080,2,72,2,2,2,2,1,8,--,9,2,1,275.190277,3,1.06
272005100,1,36,3,1,1,1,5,1,--,3,2,1,58.535763,3,1.06
272005100,2,30,3,2,1,2,5,1,--,1,2,1,77.272919,3,1.06
272005100,3,7,4,1,99,99,9,99,--,9,99,1,69.449837,3,1.06
272005100,4,2,4,2,99,99,9,99,--,9,99,5,56.099068,3,1.06
272005130,1,54,3,1,1,2,1,8,--,9,2,1,68.673904,3,1.06
272005130,2,46,3,2,2,2,3,8,--,9,2,1,126.034187,3,1.06
272005130,3,24,4,1,1,2,2,1,--,3,2,1,72.936882,3,1.06
272005130,4,23,4,2,1,2,3,1,--,1,1,1,40.463692,3,1.06
272005130,5,15,4,2,99,99,1,8,--,9,99,1,130.52916,3,1.06
272005140,1,60,3,1,1,2,5,1,--,5,2,1,104.507767,3,1.06
272005140,2,44,3,2,1,2,6,1,--,3,2,1,53.876942,3,1.06
272005140,3,17,4,2,2,2,1,8,--,9,1,1,130.52916,3,1.06
272005140,4,14,4,1,99,99,9,8,--,9,99,1,90.771919,3,1.06
272005140,5,10,4,2,99,99,9,99,--,9,99,1,67.776855,3,1.06
272005150,1,49,3,2,1,2,1,8,--,9,2,1,126.034187,3,1.06
272005150,2,95,5,2,2,2,1,8,--,9,2,5,132.528168,3,1.06
272005150,3,30,4,1,1,1,3,2,--,1,1,1,57.339561,3,1.06
272005150,4,25,6,2,2,2,3,8,--,9,2,1,31.629057,3,1.06
272005150,5,4,6,2,99,99,9,99,--,9,99,5,56.099068,3,1.06
272006010,1,50,3,1,1,2,6,1,--,1,2,1,68.673904,3,1.06
272006010,2,41,3,2,1,2,6,1,--,1,2,1,53.876942,3,1.06
272006010,3,13,4,2,99,99,9,8,--,9,99,1,67.776855,3,1.06
272006010,4,10,4,2,99,99,9,99,--,9,99,1,67.776855,3,1.06
272006011,1,25,3,2,1,2,3,8,--,9,1,1,31.629057,3,1.06
272006011,2,28,3,1,1,2,3,2,--,1,2,1,34.338806,3,1.06
272006011,3,1,4,1,99,99,9,99,--,9,99,5,48.430019,3,1.06
272006020,1,45,3,1,1,2,6,1,--,1,2,1,99.713264,3,1.06
272006020,2,38,3,2,1,2,7,1,--,1,2,1,119.171669,3,1.06
272006020,3,12,4,1,99,99,9,99,--,9,99,1,90.771919,3,1.06
272006020,4,10,4,2,99,99,9,99,--,9,99,1,67.776855,3,1.06
272006020,5,5,4,1,99,99,9,99,--,9,99,1,69.449837,3,1.06
272006020,6,2,4,1,99,99,9,99,--,9,99,1,48.430019,3,1.06
272006031,1,45,3,1,1,2,1,1,--,1,2,1,99.713264,3,1.06
272006031,2,41,3,2,1,2,3,1,--,1,2,1,53.876942,3,1.06
272006031,3,16,4,1,99,2,1,8,--,9,1,1,84.367111,3,1.06
272006031,4,14,4,1,99,99,9,8,--,9,99,1,90.771919,3,1.06
272006031,5,6,4,1,99,99,9,99,--,9,99,5,69.449837,3,1.06
272006040,1,50,3,1,1,2,3,8,--,9,2,1,68.673904,3,1.06
272006040,2,44,3,2,2,2,2,8,--,9,2,1,53.876942,3,1.06
272006040,3,22,4,2,2,2,3,8,--,9,2,1,40.463692,3,1.06
272006040,4,16,4,1,99,2,1,8,--,9,1,1,84.367111,3,1.06
272006040,5,13,4,2,99,99,9,8,--,9,99,1,67.776855,3,1.06
272006040,6,7,4,1,99,99,9,99,--,9,99,5,69.449837,3,1.06
272006050,1,37,2,1,1,2,5,1,--,3,2,4,58.535763,3,1.06
272006050,2,26,2,2,1,2,5,2,--,1,1,4,31.629057,3,1.06
272006061,1,34,4,2,1,2,5,1,--,1,2,1,77.272919,3,1.06
272006061,2,52,3,2,2,2,2,8,--,9,2,1,92.912987,3,1.06
272006061,3,35,6,1,1,2,4,1,--,3,2,5,58.535763,3,1.06
272006061,4,24,6,2,1,2,5,1,--,1,2,5,40.463692,3,1.06
272006061,5,21,6,1,1,2,2,2,--,3,2,1,72.936882,3,1.06
272006061,6,12,6,2,99,99,9,99,--,9,99,1,67.776855,3,1.06
272006080,1,65,2,1,1,2,1,8,--,9,2,1,114.367836,3,1.06
272006080,2,50,2,2,2,2,2,8,--,9,2,1,92.912987,3,1.06
272006081,1,53,3,1,2,2,1,8,--,9,2,1,68.673904,3,1.06
272006081,2,49,3,2,1,2,1,2,--,5,2,1,126.034187,3,1.06
272006081,3,28,4,1,2,2,2,8,--,9,2,5,34.338806,3,1.06
272006081,4,27,4,1,1,2,2,1,--,3,2,1,34.338806,3,1.06
272006081,5,25,4,1,1,2,1,1,--,4,2,1,34.338806,3,1.06
272006081,6,22,4,1,2,2,1,1,--,3,2,1,72.936882,3,1.06
272006081,7,20,4,1,2,2,1,1,--,3,2,1,72.936882,3,1.06
272006090,1,42,3,2,1,2,2,8,--,9,2,1,53.876942,3,1.06
272006090,2,47,3,1,2,2,1,8,--,9,2,1,99.713264,3,1.06
272006090,3,22,4,1,1,1,2,1,--,3,2,1,72.936882,3,1.06
272006090,4,19,4,2,1,2,2,2,--,3,2,5,130.52916,3,1.06
272006110,1,66,3,1,2,2,1,2,--,3,2,1,114.367836,3,1.06
272006110,2,55,3,2,1,2,1,1,--,5,2,1,112.517281,3,1.06
272006110,3,13,4,1,99,99,9,8,--,9,99,1,90.771919,3,1.06
272006130,1,36,3,1,1,2,1,1,--,1,2,1,58.535763,3,1.06
